created_at,updated_at,extras,id,name,parent_id,jurisdiction_id,classification,sources,links,other_names
2021-07-19 16:53:41.271172+00:00,2025-03-11 02:42:31.916877+00:00,"{'type': 'house', 'phone': '(202) 226-7270', 'address': '204 CHOB; Washington, DC 20515-6065'}",ocd-organization/c9d6f979-7b13-5541-b8cd-58eab4eb60ed,Budget,ocd-organization/24af4233-d9b5-5933-91b2-51d29f721037,ocd-jurisdiction/country:us/government,committee,"[{'url': 'https://budget.house.gov', 'note': ''}, {'url': 'https://democrats-budget.house.gov', 'note': ''}, {'url': 'https://unitedstates.github.io/', 'note': ''}]","[{'url': 'https://budget.house.gov', 'note': ''}, {'url': 'https://budget.house.gov/', 'note': 'homepage'}, {'url': 'https://democrats-budget.house.gov', 'note': ''}, {'url': 'https://democrats-budget.house.gov/', 'note': 'homepage'}]","[{'name': 'House Budget', 'end_date': '', 'start_date': ''}, {'name': 'House Budget Committee', 'end_date': '', 'start_date': ''}, {'name': 'House Committee on Budget', 'end_date': '', 'start_date': ''}, {'name': 'House Committee on the Budget', 'end_date': '', 'start_date': ''}]"
2023-03-27 21:28:09.679318+00:00,2025-03-11 02:42:32.005544+00:00,"{'type': 'house', 'phone': '(202) 226-9678', 'address': '548 CHOB; Washington, DC 20515'}",ocd-organization/8edfa7ac-4d56-5df4-af4a-30c0eacb57ea,Select Strategic Competition Between the United States and the Chinese Communist Party,ocd-organization/24af4233-d9b5-5933-91b2-51d29f721037,ocd-jurisdiction/country:us/government,committee,"[{'url': 'https://selectcommitteeontheccp.house.gov', 'note': ''}, {'url': 'https://theunitedstates.io', 'note': ''}, {'url': 'https://unitedstates.github.io/', 'note': ''}]","[{'url': 'https://selectcommitteeontheccp.house.gov', 'note': ''}, {'url': 'https://theunitedstates.io', 'note': ''}, {'url': 'https://unitedstates.github.io', 'note': ''}]","[{'name': 'House Committee on Select Strategic Competition Between the United States and the Chinese Communist Party', 'end_date': '', 'start_date': ''}, {'name': 'House Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party', 'end_date': '', 'start_date': ''}, {'name': 'House Select Strategic Competition Between the United States and the Chinese Communist Party', 'end_date': '', 'start_date': ''}, {'name': 'House Select Strategic Competition Between the United States and the Chinese Communist Party Committee', 'end_date': '', 'start_date': ''}]"
2021-07-19 16:53:42.357351+00:00,2025-03-11 02:42:32.110054+00:00,"{'type': 'house', 'phone': '(202) 225-5821', 'address': '2361 RHOB; Washington, DC 20515-6315'}",ocd-organization/d8493969-3cc2-560c-81f6-b2093487656d,Small Business,ocd-organization/24af4233-d9b5-5933-91b2-51d29f721037,ocd-jurisdiction/country:us/government,committee,"[{'url': 'https://republicans-smallbusiness.house.gov', 'note': ''}, {'url': 'https://smallbusiness.house.gov', 'note': ''}, {'url': 'https://unitedstates.github.io/', 'note': ''}]","[{'url': 'https://republicans-smallbusiness.house.gov', 'note': ''}, {'url': 'https://republicans-smallbusiness.house.gov/', 'note': 'homepage'}, {'url': 'https://smallbusiness.house.gov', 'note': ''}, {'url': 'https://smallbusiness.house.gov/', 'note': 'homepage'}]","[{'name': 'House Committee on Small Business', 'end_date': '', 'start_date': ''}, {'name': 'House Small Business', 'end_date': '', 'start_date': ''}, {'name': 'House Small Business Committee', 'end_date': '', 'start_date': ''}]"
2021-07-19 16:53:42.977628+00:00,2025-03-11 02:42:32.209541+00:00,"{'type': 'house', 'phone': '(202) 225-3641', 'address': '2125 RHOB; Washington, DC 20515-6115'}",ocd-organization/6bcc72d7-fb5e-576c-bc59-086572a8da53,Energy and Commerce,ocd-organization/24af4233-d9b5-5933-91b2-51d29f721037,ocd-jurisdiction/country:us/government,committee,"[{'url': 'https://energycommerce.house.gov', 'note': ''}, {'url': 'https://republicans-energycommerce.house.gov', 'note': ''}, {'url': 'https://unitedstates.github.io/', 'note': ''}]","[{'url': 'https://energycommerce.house.gov', 'note': ''}, {'url': 'https://energycommerce.house.gov/', 'note': 'homepage'}, {'url': 'https://republicans-energycommerce.house.gov', 'note': ''}, {'url': 'https://republicans-energycommerce.house.gov/', 'note': 'homepage'}]","[{'name': 'House Committee on Energy and Commerce', 'end_date': '', 'start_date': ''}, {'name': 'House Energy and Commerce', 'end_date': '', 'start_date': ''}, {'name': 'House Energy and Commerce Committee', 'end_date': '', 'start_date': ''}]"
2021-07-19 16:53:41.961333+00:00,2025-03-11 02:42:32.721031+00:00,"{'type': 'house', 'phone': '(202) 225-9191', 'address': 'H312 CAPITOL; Washington, DC 20515-6269'}",ocd-organization/b7fc755c-15be-57e2-896a-97e29cf09c93,Rules,ocd-organization/24af4233-d9b5-5933-91b2-51d29f721037,ocd-jurisdiction/country:us/government,committee,"[{'url': 'https://republicans-rules.house.gov', 'note': ''}, {'url': 'https://rules.house.gov', 'note': ''}, {'url': 'https://unitedstates.github.io/', 'note': ''}]","[{'url': 'https://republicans-rules.house.gov', 'note': ''}, {'url': 'https://republicans-rules.house.gov/', 'note': 'homepage'}, {'url': 'https://rules.house.gov', 'note': ''}, {'url': 'https://rules.house.gov/', 'note': 'homepage'}]","[{'name': 'House Committee on Rules', 'end_date': '', 'start_date': ''}, {'name': 'House Rules', 'end_date': '', 'start_date': ''}, {'name': 'House Rules Committee', 'end_date': '', 'start_date': ''}]"
2025-01-28 05:46:30.210513+00:00,2025-04-05 02:47:18.887174+00:00,{},ocd-organization/30341769-01ac-4f93-90f2-600178101dc6,Homeland Security Committee Transportation and Maritime Security,ocd-organization/1b4c8042-794d-5f20-bfb9-114bf565df17,ocd-jurisdiction/country:us/government,subcommittee,"[{'url': 'https://homeland.house.gov/transportation-and-maritime-security', 'note': ''}]","[{'url': 'https://homeland.house.gov/transportation-and-maritime-security', 'note': ''}]","[{'name': 'House Homeland Security Committee Transportation and Maritime Security', 'end_date': '', 'start_date': ''}, {'name': 'House Homeland Security Committee Transportation and Maritime Security Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'House Subcommittee on Homeland Security Committee Transportation and Maritime Security', 'end_date': '', 'start_date': ''}]"
2021-07-19 16:53:49.210003+00:00,2025-03-29 03:02:01.771325+00:00,"{'type': 'joint', 'phone': '(202) 225-8281', 'address': '1309 LHOB; Washington, DC 20515-6157'}",ocd-organization/bed32a4d-46c9-501e-bcd1-49a9edf7c3cd,Committee on the Library,ocd-organization/98590d80-8f8a-57fa-bdfc-55d778fbd88a,ocd-jurisdiction/country:us/government,committee,"[{'url': 'https://cha.house.gov/joint-committee-on-library', 'note': ''}, {'url': 'https://cha.house.gov/jointcommittees/joint-committee-library', 'note': ''}, {'url': 'https://unitedstates.github.io/', 'note': ''}]","[{'url': 'https://cha.house.gov/joint-committee-on-library', 'note': ''}, {'url': 'https://cha.house.gov/jointcommittees/joint-committee-library', 'note': 'homepage'}]","[{'name': 'Joint Committee on Committee on the Library', 'end_date': '', 'start_date': ''}, {'name': 'Joint Committee on the Library', 'end_date': '', 'start_date': ''}, {'name': 'Joint Committee on the Library Committee', 'end_date': '', 'start_date': ''}]"
2021-07-19 16:53:49.069101+00:00,2025-03-21 20:47:04.620546+00:00,"{'type': 'joint', 'phone': '(202) 225-8281', 'address': '1309 LHOB; Washington, DC 20515-6446'}",ocd-organization/ea6bf6f8-3561-5bdd-961d-e259b1cbe824,Committee on Printing,ocd-organization/98590d80-8f8a-57fa-bdfc-55d778fbd88a,ocd-jurisdiction/country:us/government,committee,"[{'url': 'https://cha.house.gov/joint-committee-on-printing', 'note': ''}, {'url': 'https://cha.house.gov/jointcommittees/joint-committee-on-printing', 'note': ''}, {'url': 'https://unitedstates.github.io/', 'note': ''}]","[{'url': 'https://cha.house.gov/joint-committee-on-printing', 'note': ''}, {'url': 'https://cha.house.gov/jointcommittees/joint-committee-on-printing', 'note': 'homepage'}]","[{'name': 'Joint Committee on Committee on Printing', 'end_date': '', 'start_date': ''}, {'name': 'Joint Committee on Printing', 'end_date': '', 'start_date': ''}, {'name': 'Joint Committee on Printing Committee', 'end_date': '', 'start_date': ''}]"
2021-07-19 16:53:48.922016+00:00,2025-03-18 02:53:44.290782+00:00,"{'type': 'joint', 'phone': '(202) 224-5171', 'address': 'SD-G01 DSOB; Washington, DC 20510-6432'}",ocd-organization/5514a90b-6dcf-5118-b8e6-2d87c9f9ea70,Economic,ocd-organization/98590d80-8f8a-57fa-bdfc-55d778fbd88a,ocd-jurisdiction/country:us/government,committee,"[{'url': 'https://unitedstates.github.io/', 'note': ''}, {'url': 'https://www.jec.senate.gov', 'note': ''}, {'url': 'https://www.jec.senate.gov/public/index.cfm/home', 'note': ''}]","[{'url': 'https://www.jec.senate.gov', 'note': ''}, {'url': 'https://www.jec.senate.gov/', 'note': 'homepage'}, {'url': 'https://www.jec.senate.gov/public/index.cfm/home', 'note': ''}]","[{'name': 'Joint Committee on Economic', 'end_date': '', 'start_date': ''}, {'name': 'Joint Economic', 'end_date': '', 'start_date': ''}, {'name': 'Joint Economic Committee', 'end_date': '', 'start_date': ''}]"
2025-01-28 05:46:02.499717+00:00,2025-02-21 19:43:12.636960+00:00,{},ocd-organization/5dfedcb6-20a3-46d7-b7b7-684f1414cc68,"Judiciary Committee Administrative State, Regulatory Reform and Antitrust",ocd-organization/87d1d54e-6852-588a-9f1c-4cf682d217bb,ocd-jurisdiction/country:us/government,subcommittee,[],[],"[{'name': 'House Judiciary Committee Administrative State, Regulatory Reform and Antitrust', 'end_date': '', 'start_date': ''}, {'name': 'House Judiciary Committee Administrative State, Regulatory Reform and Antitrust Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'House Subcommittee on Judiciary Committee Administrative State, Regulatory Reform and Antitrust', 'end_date': '', 'start_date': ''}]"
2021-07-19 16:53:48.997355+00:00,2025-03-11 02:42:34.950687+00:00,{'type': 'joint'},ocd-organization/f64a059a-8e38-5b19-b800-3ac3a6432f4e,Commission on Security and Cooperation in Europe,ocd-organization/98590d80-8f8a-57fa-bdfc-55d778fbd88a,ocd-jurisdiction/country:us/government,committee,"[{'url': 'https://unitedstates.github.io/', 'note': ''}, {'url': 'https://www.csce.gov', 'note': ''}]","[{'url': 'https://www.csce.gov', 'note': ''}, {'url': 'https://www.csce.gov/', 'note': 'homepage'}]","[{'name': 'Joint Commission on Security and Cooperation in Europe', 'end_date': '', 'start_date': ''}, {'name': 'Joint Commission on Security and Cooperation in Europe Committee', 'end_date': '', 'start_date': ''}, {'name': 'Joint Committee on Commission on Security and Cooperation in Europe', 'end_date': '', 'start_date': ''}]"
2021-08-16 22:28:10.187575+00:00,2025-03-29 03:02:02.269648+00:00,"{'type': 'house', 'phone': '(202) 225-2171', 'address': '1301 LHOB; Washington, DC 20515'}",ocd-organization/72eb2b6b-165b-5ee4-9699-4912343facb3,Agriculture Committee Nutrition and Foreign Agriculture,ocd-organization/64bc8175-ce7e-5b02-baf5-5a5d814e718c,ocd-jurisdiction/country:us/government,subcommittee,"[{'url': 'https://agriculture.house.gov/issues/issue/?IssueID=14909', 'note': ''}, {'url': 'https://theunitedstates.io', 'note': ''}, {'url': 'https://unitedstates.github.io/', 'note': ''}]","[{'url': 'https://agriculture.house.gov/issues/issue/?IssueID=14909', 'note': ''}, {'url': 'https://theunitedstates.io', 'note': ''}, {'url': 'https://unitedstates.github.io', 'note': ''}]","[{'name': 'Agriculture Committee Nutrition, Foreign Agriculture and Horticulture', 'end_date': '', 'start_date': ''}, {'name': 'House Agriculture Committee Nutrition and Foreign Agriculture', 'end_date': '', 'start_date': ''}, {'name': 'House Agriculture Committee Nutrition and Foreign Agriculture Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'House Agriculture Committee Nutrition, Foreign Agriculture and Horticulture', 'end_date': '', 'start_date': ''}, {'name': 'House Agriculture Committee Nutrition, Foreign Agriculture and Horticulture Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'House Subcommittee on Agriculture Committee Nutrition and Foreign Agriculture', 'end_date': '', 'start_date': ''}, {'name': 'House Subcommittee on Agriculture Committee Nutrition, Foreign Agriculture and Horticulture', 'end_date': '', 'start_date': ''}, {'name': 'Nutrition, Oversight, and Department Operations', 'end_date': '', 'start_date': ''}]"
2021-07-19 16:53:44.217652+00:00,2025-03-11 02:42:35.628461+00:00,{'type': 'senate'},ocd-organization/ce26da14-0de0-5fc4-8cd9-279b6e2eac81,Judiciary,ocd-organization/072da2ce-df81-52c3-9cc8-323e208cdf10,ocd-jurisdiction/country:us/government,committee,"[{'url': 'https://unitedstates.github.io/', 'note': ''}, {'url': 'https://www.judiciary.senate.gov', 'note': ''}]","[{'url': 'https://www.judiciary.senate.gov', 'note': ''}, {'url': 'https://www.judiciary.senate.gov/', 'note': 'homepage'}]","[{'name': 'Senate Committee on Judiciary', 'end_date': '', 'start_date': ''}, {'name': 'Senate Committee on the Judiciary', 'end_date': '', 'start_date': ''}, {'name': 'Senate Judiciary', 'end_date': '', 'start_date': ''}, {'name': 'Senate Judiciary Committee', 'end_date': '', 'start_date': ''}]"
2021-07-19 16:53:44.146907+00:00,2025-03-11 02:42:36.187134+00:00,{'type': 'senate'},ocd-organization/6b83ddb7-1ad9-5886-a5af-756c422ec653,Budget,ocd-organization/072da2ce-df81-52c3-9cc8-323e208cdf10,ocd-jurisdiction/country:us/government,committee,"[{'url': 'https://unitedstates.github.io/', 'note': ''}, {'url': 'https://www.budget.senate.gov', 'note': ''}]","[{'url': 'https://www.budget.senate.gov', 'note': ''}, {'url': 'https://www.budget.senate.gov/', 'note': 'homepage'}]","[{'name': 'Senate Budget', 'end_date': '', 'start_date': ''}, {'name': 'Senate Budget Committee', 'end_date': '', 'start_date': ''}, {'name': 'Senate Committee on Budget', 'end_date': '', 'start_date': ''}, {'name': 'Senate Committee on the Budget', 'end_date': '', 'start_date': ''}]"
2021-07-19 16:53:44.578269+00:00,2025-03-11 02:42:36.592462+00:00,{'type': 'senate'},ocd-organization/e49e9b65-166c-503d-83d6-3133c4d510fb,Small Business and Entrepreneurship,ocd-organization/072da2ce-df81-52c3-9cc8-323e208cdf10,ocd-jurisdiction/country:us/government,committee,"[{'url': 'https://unitedstates.github.io/', 'note': ''}, {'url': 'https://www.sbc.senate.gov', 'note': ''}, {'url': 'https://www.sbc.senate.gov/public/index.cfm?p=Home', 'note': ''}]","[{'url': 'https://www.sbc.senate.gov', 'note': ''}, {'url': 'https://www.sbc.senate.gov/', 'note': 'homepage'}, {'url': 'https://www.sbc.senate.gov/public/index.cfm?p=Home', 'note': ''}]","[{'name': 'Senate Committee on Small Business and Entrepreneurship', 'end_date': '', 'start_date': ''}, {'name': 'Senate Small Business and Entrepreneurship', 'end_date': '', 'start_date': ''}, {'name': 'Senate Small Business and Entrepreneurship Committee', 'end_date': '', 'start_date': ''}]"
2021-07-19 16:53:44.287911+00:00,2025-03-11 02:42:36.702202+00:00,{'type': 'senate'},ocd-organization/dddfe17b-04a1-51e2-97e2-7ee73f018573,"Commerce, Science and Transportation",ocd-organization/072da2ce-df81-52c3-9cc8-323e208cdf10,ocd-jurisdiction/country:us/government,committee,"[{'url': 'https://unitedstates.github.io/', 'note': ''}, {'url': 'https://www.commerce.senate.gov', 'note': ''}]","[{'url': 'https://www.commerce.senate.gov', 'note': ''}, {'url': 'https://www.commerce.senate.gov/', 'note': 'homepage'}]","[{'name': 'Senate Commerce, Science and Transportation', 'end_date': '', 'start_date': ''}, {'name': 'Senate Commerce, Science and Transportation Committee', 'end_date': '', 'start_date': ''}, {'name': 'Senate Committee on Commerce, Science and Transportation', 'end_date': '', 'start_date': ''}, {'name': 'Senate Committee on Commerce, Science, and Transportation', 'end_date': '', 'start_date': ''}]"
2021-07-19 16:53:44.785700+00:00,2025-03-11 02:42:36.788715+00:00,{'type': 'senate'},ocd-organization/68fa7b23-584a-51a2-b113-71a3975bab94,Veterans' Affairs,ocd-organization/072da2ce-df81-52c3-9cc8-323e208cdf10,ocd-jurisdiction/country:us/government,committee,"[{'url': 'https://unitedstates.github.io/', 'note': ''}, {'url': 'https://www.veterans.senate.gov', 'note': ''}]","[{'url': 'https://www.veterans.senate.gov', 'note': ''}, {'url': 'https://www.veterans.senate.gov/', 'note': 'homepage'}]","[{'name': ""Senate Committee on Veterans' Affairs"", 'end_date': '', 'start_date': ''}, {'name': ""Senate Veterans' Affairs"", 'end_date': '', 'start_date': ''}, {'name': ""Senate Veterans' Affairs Committee"", 'end_date': '', 'start_date': ''}]"
2021-07-19 16:53:43.313178+00:00,2025-03-11 02:42:37.195077+00:00,{'type': 'senate'},ocd-organization/5ae6d4fb-f491-52b0-a483-a6e51101b9a0,Select Committee on Intelligence,ocd-organization/072da2ce-df81-52c3-9cc8-323e208cdf10,ocd-jurisdiction/country:us/government,committee,"[{'url': 'https://unitedstates.github.io/', 'note': ''}, {'url': 'https://www.intelligence.senate.gov', 'note': ''}]","[{'url': 'https://www.intelligence.senate.gov', 'note': ''}, {'url': 'https://www.intelligence.senate.gov/', 'note': 'homepage'}]","[{'name': 'Senate Committee on Select Committee on Intelligence', 'end_date': '', 'start_date': ''}, {'name': 'Senate Select Committee on Intelligence', 'end_date': '', 'start_date': ''}, {'name': 'Senate Select Committee on Intelligence Committee', 'end_date': '', 'start_date': ''}]"
2021-07-19 16:53:44.437461+00:00,2025-03-11 02:42:37.281042+00:00,{'type': 'senate'},ocd-organization/311e8265-0627-51b0-89f2-ff5fa3304e62,"Health, Education, Labor and Pensions",ocd-organization/072da2ce-df81-52c3-9cc8-323e208cdf10,ocd-jurisdiction/country:us/government,committee,"[{'url': 'https://unitedstates.github.io/', 'note': ''}, {'url': 'https://www.help.senate.gov', 'note': ''}]","[{'url': 'https://www.help.senate.gov', 'note': ''}, {'url': 'https://www.help.senate.gov/', 'note': 'homepage'}]","[{'name': 'Senate Committee on Health, Education, Labor and Pensions', 'end_date': '', 'start_date': ''}, {'name': 'Senate Committee on Health, Education, Labor, and Pensions', 'end_date': '', 'start_date': ''}, {'name': 'Senate Health, Education, Labor and Pensions', 'end_date': '', 'start_date': ''}, {'name': 'Senate Health, Education, Labor and Pensions Committee', 'end_date': '', 'start_date': ''}]"
2021-07-19 16:53:43.741307+00:00,2025-03-11 02:42:37.454483+00:00,{'type': 'senate'},ocd-organization/b8ec79d0-d36a-54d6-a585-14c6f65c5700,Finance,ocd-organization/072da2ce-df81-52c3-9cc8-323e208cdf10,ocd-jurisdiction/country:us/government,committee,"[{'url': 'https://unitedstates.github.io/', 'note': ''}, {'url': 'https://www.finance.senate.gov', 'note': ''}]","[{'url': 'https://www.finance.senate.gov', 'note': ''}, {'url': 'https://www.finance.senate.gov/', 'note': 'homepage'}]","[{'name': 'Senate Committee on Finance', 'end_date': '', 'start_date': ''}, {'name': 'Senate Finance', 'end_date': '', 'start_date': ''}, {'name': 'Senate Finance Committee', 'end_date': '', 'start_date': ''}]"
2021-07-19 16:53:43.977716+00:00,2025-03-11 02:42:37.543787+00:00,{'type': 'senate'},ocd-organization/d49e3a38-0b00-5f65-a060-65a0f5c1541d,Homeland Security and Governmental Affairs,ocd-organization/072da2ce-df81-52c3-9cc8-323e208cdf10,ocd-jurisdiction/country:us/government,committee,"[{'url': 'https://unitedstates.github.io/', 'note': ''}, {'url': 'https://www.hsgac.senate.gov', 'note': ''}]","[{'url': 'https://www.hsgac.senate.gov', 'note': ''}, {'url': 'https://www.hsgac.senate.gov/', 'note': 'homepage'}]","[{'name': 'Senate Committee on Homeland Security and Governmental Affairs', 'end_date': '', 'start_date': ''}, {'name': 'Senate Homeland Security and Governmental Affairs', 'end_date': '', 'start_date': ''}, {'name': 'Senate Homeland Security and Governmental Affairs Committee', 'end_date': '', 'start_date': ''}]"
2021-07-19 16:53:43.233369+00:00,2025-03-11 02:42:37.643346+00:00,{'type': 'senate'},ocd-organization/489cee51-5645-57a5-82e9-f845791d677d,Armed Services,ocd-organization/072da2ce-df81-52c3-9cc8-323e208cdf10,ocd-jurisdiction/country:us/government,committee,"[{'url': 'https://unitedstates.github.io/', 'note': ''}, {'url': 'https://www.armed-services.senate.gov', 'note': ''}]","[{'url': 'https://www.armed-services.senate.gov', 'note': ''}, {'url': 'https://www.armed-services.senate.gov/', 'note': 'homepage'}]","[{'name': 'Senate Armed Services', 'end_date': '', 'start_date': ''}, {'name': 'Senate Armed Services Committee', 'end_date': '', 'start_date': ''}, {'name': 'Senate Committee on Armed Services', 'end_date': '', 'start_date': ''}]"
2021-07-19 16:53:43.893147+00:00,2025-03-11 02:42:37.742810+00:00,{'type': 'senate'},ocd-organization/d66a8da0-25f6-5aeb-af1f-2899bcf76922,Special Committee on Aging,ocd-organization/072da2ce-df81-52c3-9cc8-323e208cdf10,ocd-jurisdiction/country:us/government,committee,"[{'url': 'https://unitedstates.github.io/', 'note': ''}, {'url': 'https://www.aging.senate.gov', 'note': ''}]","[{'url': 'https://www.aging.senate.gov', 'note': ''}, {'url': 'https://www.aging.senate.gov/', 'note': 'homepage'}]","[{'name': 'Senate Committee on Special Committee on Aging', 'end_date': '', 'start_date': ''}, {'name': 'Senate Special Committee on Aging', 'end_date': '', 'start_date': ''}, {'name': 'Senate Special Committee on Aging Committee', 'end_date': '', 'start_date': ''}]"
2021-07-19 16:53:43.409777+00:00,2025-03-11 02:42:38.008916+00:00,{'type': 'senate'},ocd-organization/a956d1a2-9eb0-584e-9f87-e7c1725f62ea,"Agriculture, Nutrition and Forestry",ocd-organization/072da2ce-df81-52c3-9cc8-323e208cdf10,ocd-jurisdiction/country:us/government,committee,"[{'url': 'https://unitedstates.github.io/', 'note': ''}, {'url': 'https://www.agriculture.senate.gov', 'note': ''}]","[{'url': 'https://www.agriculture.senate.gov', 'note': ''}, {'url': 'https://www.agriculture.senate.gov/', 'note': 'homepage'}]","[{'name': 'Senate Agriculture, Nutrition and Forestry', 'end_date': '', 'start_date': ''}, {'name': 'Senate Agriculture, Nutrition and Forestry Committee', 'end_date': '', 'start_date': ''}, {'name': 'Senate Committee on Agriculture, Nutrition and Forestry', 'end_date': '', 'start_date': ''}, {'name': 'Senate Committee on Agriculture, Nutrition, and Forestry', 'end_date': '', 'start_date': ''}]"
2025-01-28 05:46:03.297691+00:00,2025-03-21 20:47:07.552293+00:00,{},ocd-organization/c17c2b6b-4dc3-461d-af61-be2d8254accf,Permanent Select Committee on Intelligence National Security Agency and Cyber,ocd-organization/113271fd-136d-5783-88ed-1f32a955b3ec,ocd-jurisdiction/country:us/government,subcommittee,"[{'url': 'https://intelligence.house.gov/subcommittees/national-security-agency-and-cyber-subcommittee.htm', 'note': ''}]","[{'url': 'https://intelligence.house.gov/subcommittees/national-security-agency-and-cyber-subcommittee.htm', 'note': ''}]","[{'name': 'House Permanent Select Committee on Intelligence National Security Agency and Cyber', 'end_date': '', 'start_date': ''}, {'name': 'House Permanent Select Committee on Intelligence National Security Agency and Cyber Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'House Subcommittee on Permanent Select Committee on Intelligence National Security Agency and Cyber', 'end_date': '', 'start_date': ''}]"
2023-05-15 18:02:44.179797+00:00,2025-03-21 20:47:08.120861+00:00,"{'type': 'house', 'phone': '(202) 225-4121', 'address': 'HVC304 CAPITOL; Washington, DC 20515'}",ocd-organization/3d02f195-8fb9-5d24-b6ed-4f664a1cc78a,Permanent Select Committee on Intelligence Central Intelligence Agency,ocd-organization/113271fd-136d-5783-88ed-1f32a955b3ec,ocd-jurisdiction/country:us/government,subcommittee,"[{'url': 'https://intelligence.house.gov/subcommittees/central-intelligence-agency-subcommittee.htm', 'note': ''}, {'url': 'https://theunitedstates.io', 'note': ''}, {'url': 'https://unitedstates.github.io/', 'note': ''}]","[{'url': 'https://intelligence.house.gov/subcommittees/central-intelligence-agency-subcommittee.htm', 'note': ''}, {'url': 'https://theunitedstates.io', 'note': ''}, {'url': 'https://unitedstates.github.io', 'note': ''}]","[{'name': 'Central Intelligence Agency', 'end_date': '', 'start_date': ''}, {'name': 'House Permanent Select Committee on Intelligence Central Intelligence Agency', 'end_date': '', 'start_date': ''}, {'name': 'House Permanent Select Committee on Intelligence Central Intelligence Agency Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'House Subcommittee on Permanent Select Committee on Intelligence Central Intelligence Agency', 'end_date': '', 'start_date': ''}]"
2025-01-30 02:06:50.296110+00:00,2025-03-11 02:42:43.674334+00:00,{},ocd-organization/057a011f-76c6-45cf-b6c0-c1d5c100ba92,"Transportation and Infrastructure Committee Economic Development, Public Buildings and Emergency Management",ocd-organization/b6f15ea7-32e1-50e2-9310-f3e8b6f1cc0b,ocd-jurisdiction/country:us/government,subcommittee,"[{'url': 'https://transportation.house.gov/subcommittees/subcommittee/?ID=107419', 'note': ''}]","[{'url': 'https://transportation.house.gov/subcommittees/subcommittee/?ID=107419', 'note': ''}]","[{'name': 'House Subcommittee on Transportation and Infrastructure Committee Economic Development, Public Buildings and Emergency Management', 'end_date': '', 'start_date': ''}, {'name': 'House Transportation and Infrastructure Committee Economic Development, Public Buildings and Emergency Management', 'end_date': '', 'start_date': ''}, {'name': 'House Transportation and Infrastructure Committee Economic Development, Public Buildings and Emergency Management Subcommittee', 'end_date': '', 'start_date': ''}]"
2025-01-30 02:06:50.514353+00:00,2025-04-24 03:01:33.220153+00:00,{},ocd-organization/2b259066-5e8a-43d2-a067-84c5126a57dd,Transportation and Infrastructure Committee Coast Guard and Maritime Transportation,ocd-organization/b6f15ea7-32e1-50e2-9310-f3e8b6f1cc0b,ocd-jurisdiction/country:us/government,subcommittee,"[{'url': 'https://transportation.house.gov/subcommittees/subcommittee/?ID=107418', 'note': ''}]","[{'url': 'https://transportation.house.gov/subcommittees/subcommittee/?ID=107418', 'note': ''}]","[{'name': 'House Subcommittee on Transportation and Infrastructure Committee Coast Guard and Maritime Transportation', 'end_date': '', 'start_date': ''}, {'name': 'House Transportation and Infrastructure Committee Coast Guard and Maritime Transportation', 'end_date': '', 'start_date': ''}, {'name': 'House Transportation and Infrastructure Committee Coast Guard and Maritime Transportation Subcommittee', 'end_date': '', 'start_date': ''}]"
2025-01-30 02:06:50.381724+00:00,2025-03-11 02:42:45.044522+00:00,{},ocd-organization/531d0350-a589-4797-aad6-a8be4e9e7487,Transportation and Infrastructure Committee Highways and Transit,ocd-organization/b6f15ea7-32e1-50e2-9310-f3e8b6f1cc0b,ocd-jurisdiction/country:us/government,subcommittee,"[{'url': 'https://transportation.house.gov/subcommittees/subcommittee/?ID=107420', 'note': ''}]","[{'url': 'https://transportation.house.gov/subcommittees/subcommittee/?ID=107420', 'note': ''}]","[{'name': 'House Subcommittee on Transportation and Infrastructure Committee Highways and Transit', 'end_date': '', 'start_date': ''}, {'name': 'House Transportation and Infrastructure Committee Highways and Transit', 'end_date': '', 'start_date': ''}, {'name': 'House Transportation and Infrastructure Committee Highways and Transit Subcommittee', 'end_date': '', 'start_date': ''}]"
2025-01-28 05:46:15.407056+00:00,2025-03-29 03:02:08.591315+00:00,{},ocd-organization/4d943613-a2d3-472f-9edd-b84dbab16c72,Natural Resources Committee Oversight and Investigations,ocd-organization/128a55da-60bb-5571-8bd5-dfc312ef37a9,ocd-jurisdiction/country:us/government,subcommittee,"[{'url': 'https://naturalresources.house.gov/issues/issue/?IssueID=5064', 'note': ''}]","[{'url': 'https://naturalresources.house.gov/issues/issue/?IssueID=5064', 'note': ''}]","[{'name': 'House Natural Resources Committee Oversight and Investigations', 'end_date': '', 'start_date': ''}, {'name': 'House Natural Resources Committee Oversight and Investigations Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'House Subcommittee on Natural Resources Committee Oversight and Investigations', 'end_date': '', 'start_date': ''}]"
